,Pais,Estado,Ciudad,Zona,Área Construida,Tipo de inmueble,Tipo de negocio,valor,periodo,moneda,imagen,caracteristicas
59, Mexico,"[' Nuevo León', ' Usado']", Monterrey, Gonzalitos, 50 m², Local , Renta ,17500,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDQxMjAyNTAucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
60, Mexico,"[' Guanajuato', ' Usado']", Irapuato, Ave. Guerrero, 32 m², Local , Renta ,17150,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDgwMjAyMzAucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
61, Mexico,"[' Nuevo León', ' Usado']", Santa Catarina, La Puerta, 76 m², Local , Renta ,16883,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDYwNTA2MTUucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,[]
62, Mexico,"[' Nuevo León', ' Usado']", Monterrey,, 62.00 m², Local , Renta ,16000,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMTAxMDUwNjI5MjUucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,[]
63, Mexico,"[' Coahuila', ' Usado']", Monclova, Pape, 39 m², Local , Renta ,15908,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDUwNTE4MTcucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
64, Mexico,"[' Coahuila', ' Usado']", Monclova, Pape, 39 m², Local , Renta ,15796,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDUwMzQ0NTQucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
65, Mexico,"[' Guanajuato', ' Usado']", León, Cerro Gordo, 36 m², Local , Renta ,15529,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDgwNjEyNTEucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
66, Mexico,"[' Coahuila', ' Usado']", Torreón, Revolucion, 30.03 m², Local , Renta ,15250,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMTAxMDYwMTU2MDgucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,[]
67, Mexico,"[' Tamaulipas', ' Usado']", Tampico, Ejercito, 5 m², Isla , Renta ,15160,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDgwNDA0NDAucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
68, Mexico,"[' Nuevo León', ' Usado']", Monterrey, Gonzalitos, 41 m², Local , Renta ,14493,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcyMjAyMjA2MjIwMjQ0MzYucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
69, Mexico,"[' Coahuila', ' Usado']", Monclova, Pape, 25 m², Local , Renta ,14118,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDUxMjQ0NTEucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
70, Mexico,"[' Nuevo León', ' Usado']", Apodaca, Metroplex, 60 m², Local , Renta ,14100,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDc4MjAyMDExMDMwODE2MjYucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
71, Mexico,"[' Nuevo León', ' Usado']", Apodaca, Metroplex, 120 m², Local , Renta ,14100,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDczMjAyMDExMDMwODE2NTQucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
72, Mexico,"[' Nuevo León', ' Usado']", Monterrey, Gonzalitos, 20 m², Local , Renta ,14000,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDc0MjAyMjA2MjIwMjQzMDAucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
73, Mexico,"[' Aguascalientes', ' Usado']", Aguascalientes, Pulgas Pandas, 34 m², Local , Renta ,13996,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDgwNjU4NDQucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
74, Mexico,"[' Tamaulipas', ' Usado']", Reynosa, Bugambilias, 40 m², Local , Renta ,13841,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDMwNjQ0MTYucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
75, Mexico,"[' Coahuila', ' Usado']", Monclova, Pape, 39 m², Local , Renta ,13821,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDUwMzUyNDAucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
76, Mexico,"[' Tamaulipas', ' Usado']", Matamoros, Cavazos Lerma, 24 m², Local , Renta ,13469,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcyMjAyMDExMDQwMTM4MTAucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,[]
77, Mexico,"[' Tamaulipas', ' Usado']", Reynosa,, 39 m², Local , Renta ,13003,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDMwNjIyMjUucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Centros comerciales', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona industrial', 'Zona residencial']"
78, Mexico,"[' Coahuila', ' Usado']", Torreón, Revolucion, 25 m², Local , Renta ,12750,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDQwMzMzMDQucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
79, Mexico,"[' Coahuila', ' Usado']", Torreón, Independencia, 23 m², Local , Renta ,12359,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDgwMjI5NDAucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
80, Mexico,"[' Aguascalientes', ' Usado']", Aguascalientes, Pulgas Pandas, 29.84 m², Local , Renta ,11940,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDgwNjQ5NTYucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
81, Mexico,"[' Nuevo León', ' Nuevo']", Apodaca, Las Margaritas, 41.14 m², Local , Renta ,11931,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMTA5MTUwOTI3MzMuanBnIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
82, Mexico,"[' Guanajuato', ' Usado']", Irapuato, Ave. Guerrero, 26 m², Local , Renta ,11709,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDgwMjA4NDYucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
83, Mexico,"[' Guanajuato', ' Usado']", Irapuato, Ave. Guerrero, 26 m², Local , Renta ,11709,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDgwMjExMzUucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
84, Mexico,"[' Guanajuato', ' Usado']", Irapuato, Ave. Guerrero, 26 m², Local , Renta ,11709,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDgwMjE2NTAucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,[]
85, Mexico,"[' Coahuila', ' Usado']", Torreón, Revolucion, 37 m², Local , Renta ,11500,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDQwMzQ4MjAucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
86, Mexico,"[' Guanajuato', ' Usado']", Irapuato, Ave. Guerrero, 23 m², Local , Renta ,10620,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDgwMjIyNDYucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
87, Mexico,"[' Tamaulipas', ' Usado']", Reynosa, Jarachinas, 35 m², Local , Renta ,10500,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDMwNjIyNTYucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Centros comerciales', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona industrial', 'Zona residencial']"
88, Mexico,"[' Nuevo León', ' Usado']", Monterrey, Gonzalitos, 4 m², Isla , Renta ,10000,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDc2MjAyMjA2MjIwMjMxMDEucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
89, Mexico,"[' Tamaulipas', ' Usado']", Hidalgo, Hidalgo, 3 m², Isla , Renta ,10000,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDgwMjU0MDcucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
90, Mexico,"[' Nuevo León', ' Usado']", Juárez, Ciudadela, 58 m², Local , Renta ,9989,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcyMjAyMDExMDMwMzQ1NDkuanBlZyIsImVkaXRzIjp7Im5vcm1hbGlzZSI6dHJ1ZSwicm90YXRlIjowLCJyZXNpemUiOnsid2lkdGgiOjkwMCwiaGVpZ2h0Ijo2NzUsImZpdCI6ImNvbnRhaW4iLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiZyI6MjU1LCJiIjoyNTUsImFscGhhIjoxfX19fQ==,[]
91, Mexico,"[' Nuevo León', ' Usado']", Juárez, Ciudadela, 58 m², Local , Renta ,9989,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcyMjAyMDExMDMwMzUyMzAuanBlZyIsImVkaXRzIjp7Im5vcm1hbGlzZSI6dHJ1ZSwicm90YXRlIjowLCJyZXNpemUiOnsid2lkdGgiOjkwMCwiaGVpZ2h0Ijo2NzUsImZpdCI6ImNvbnRhaW4iLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiZyI6MjU1LCJiIjoyNTUsImFscGhhIjoxfX19fQ==,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
