,id,solili_id,thumbnail,leasing_company,building_id,building_name,space_slug,building_municipality_address,divisible_minimum,available_sqm,rent_price,rent_currency,sale_price,sale_currency,industrial_park,market,all_confirmed,is_favorite,space_membership,is_for_rent,Estado
248,15794,SO-15794,https://solili.s3.amazonaws.com/media/PO-1547_thumbnail_1556836201.jpg,Cushman & Wakefield,1547,Centera,/oficina-en-renta/centera-ciudad-de-mexico-cdmx/15794/,,1726.0,23.0,USD,,,3,Ciudad de México,True,False,0,True,False,Ciudad de mexico
249,15795,SO-15795,https://solili.s3.amazonaws.com/media/PO-1547_thumbnail_1556836201.jpg,Cushman & Wakefield,1547,Centera,/oficina-en-renta/centera-ciudad-de-mexico-cdmx/15795/,,1675.0,24.0,USD,,,4,Ciudad de México,True,False,0,True,False,Ciudad de mexico
250,15796,SO-15796,https://solili.s3.amazonaws.com/media/PO-1547_thumbnail_1556836201.jpg,Cushman & Wakefield,1547,Centera,/oficina-en-renta/centera-ciudad-de-mexico-cdmx/15796/,,1726.0,24.0,USD,,,5,Ciudad de México,True,False,0,True,False,Ciudad de mexico
251,15797,SO-15797,https://solili.s3.amazonaws.com/media/PO-1547_thumbnail_1556836201.jpg,Cushman & Wakefield,1547,Centera,/oficina-en-renta/centera-ciudad-de-mexico-cdmx/15797/,,1498.0,24.5,USD,,,6,Ciudad de México,True,False,0,True,False,Ciudad de mexico
252,15897,SO-15897,https://solili.s3.amazonaws.com/media/PO-3255_thumbnail_1561071580.jpg,Cushman & Wakefield,3255,Corporativo VQ,/oficina-en-renta/corporativo-vq-ciudad-de-mexico-cdmx/15897/,,1000.0,18.0,USD,,,1,Ciudad de México,True,False,0,True,False,Ciudad de mexico
253,15898,SO-15898,https://solili.s3.amazonaws.com/media/PO-8821469488329_thumbnail.jpg,Cushman & Wakefield,882,Corporativo Montes Urales III,/oficina-en-renta/corporativo-montes-urales-iii-ciudad-de-mexico-cdmx/15898/,,491.28,25.0,USD,,,PB,Ciudad de México,True,False,0,True,False,Ciudad de mexico
254,15899,SO-15899,https://solili.s3.amazonaws.com/media/PO-8821469488329_thumbnail.jpg,Cushman & Wakefield,882,Corporativo Montes Urales III,/oficina-en-renta/corporativo-montes-urales-iii-ciudad-de-mexico-cdmx/15899/,,801.74,25.0,USD,,,1,Ciudad de México,True,False,0,True,False,Ciudad de mexico
255,15902,SO-15902,https://solili.s3.amazonaws.com/media/PO-552.51467130769_thumbnail.jpg,Cushman & Wakefield,552,Reforma 265,/oficina-en-renta/reforma-265-ciudad-de-mexico-cdmx/15902/,0.0,630.0,24.0,USD,,,Mezzanine,Ciudad de México,True,False,0,True,False,Ciudad de mexico
256,15903,SO-15903,https://solili.s3.amazonaws.com/media/PO-552.51467130769_thumbnail.jpg,Cushman & Wakefield,552,Reforma 265,/oficina-en-renta/reforma-265-ciudad-de-mexico-cdmx/15903/,,475.84,26.0,USD,,MXN,1,Ciudad de México,True,False,0,True,False,Ciudad de mexico
257,15988,SO-15988,https://solili.s3.amazonaws.com/media/PO-1460_thumbnail_1556814672.jpg,Cushman & Wakefield,1460,Torre Knoll,/oficina-en-renta/torre-knoll-ciudad-de-mexico-cdmx/15988/,95.0,500.0,19.5,USD,,,13,Ciudad de México,True,False,0,True,False,Ciudad de mexico
258,15989,SO-15989,https://solili.s3.amazonaws.com/media/PO-1460_thumbnail_1556814672.jpg,Cushman & Wakefield,1460,Torre Knoll,/oficina-en-renta/torre-knoll-ciudad-de-mexico-cdmx/15989/,95.0,1000.0,19.5,USD,,,14,Ciudad de México,True,False,0,True,False,Ciudad de mexico
259,16088,SO-16088,https://solili.s3.amazonaws.com/media/PO-4518_thumbnail_1573512277.jpg,Colliers,4518,Río Lerma 223,/oficina-en-venta/rio-lerma-223-ciudad-de-mexico-cdmx/16088/,,256.22,400.0,MXN,61799.87,MXN,1,Ciudad de México,True,False,0,True,True,Ciudad de mexico
260,16089,SO-16089,https://solili.s3.amazonaws.com/media/PO-4518_thumbnail_1573512277.jpg,Colliers,4518,Río Lerma 223,/oficina-en-venta/rio-lerma-223-ciudad-de-mexico-cdmx/16089/,,256.22,400.0,MXN,61799.87,MXN,2,Ciudad de México,True,False,0,True,True,Ciudad de mexico
261,16090,SO-16090,https://solili.s3.amazonaws.com/media/PO-4518_thumbnail_1573512277.jpg,Colliers,4518,Río Lerma 223,/oficina-en-venta/rio-lerma-223-ciudad-de-mexico-cdmx/16090/,,256.22,400.0,MXN,61799.87,MXN,3,Ciudad de México,True,False,0,True,True,Ciudad de mexico
262,16091,SO-16091,https://solili.s3.amazonaws.com/media/PO-4518_thumbnail_1573512277.jpg,Colliers,4518,Río Lerma 223,/oficina-en-venta/rio-lerma-223-ciudad-de-mexico-cdmx/16091/,,256.22,400.0,MXN,61799.87,MXN,4,Ciudad de México,True,False,0,True,True,Ciudad de mexico
263,16092,SO-16092,https://solili.s3.amazonaws.com/media/PO-4518_thumbnail_1573512277.jpg,Colliers,4518,Río Lerma 223,/oficina-en-venta/rio-lerma-223-ciudad-de-mexico-cdmx/16092/,,256.22,400.0,MXN,61799.87,MXN,5,Ciudad de México,True,False,0,True,True,Ciudad de mexico
264,16093,SO-16093,https://solili.s3.amazonaws.com/media/PO-4518_thumbnail_1573512277.jpg,Colliers,4518,Río Lerma 223,/oficina-en-venta/rio-lerma-223-ciudad-de-mexico-cdmx/16093/,,256.22,400.0,MXN,61799.87,MXN,6,Ciudad de México,True,False,0,True,True,Ciudad de mexico
265,16128,SO-16128,https://solili.s3.amazonaws.com/media/PO-583.31469740228_thumbnail.jpg,Jorisa,583,Torre Picasso,/oficina-en-renta/torre-picasso-ciudad-de-mexico-cdmx/16128/,,443.38,24.0,USD,,,11,Ciudad de México,True,False,0,True,False,Ciudad de mexico
266,16129,SO-16129,https://solili.s3.amazonaws.com/media/PO-2463_thumbnail_1508166933.jpg,Jorisa,2463,Ejército Nacional 904,/oficina-en-renta/ejercito-nacional-904-ciudad-de-mexico-cdmx/16129/,,146.44,19.0,USD,,,10,Ciudad de México,True,False,0,True,False,Ciudad de mexico
267,16203,SO-16203,https://solili.s3.amazonaws.com/media/PO-541.21469375090_thumbnail.jpg,Cushman & Wakefield,541,Arcos Norte C,/oficina-en-renta/arcos-norte-c-ciudad-de-mexico-cdmx/16203/,,1668.0,27.0,USD,,,4,Ciudad de México,True,False,0,True,False,Ciudad de mexico
268,16349,SO-16349,https://solili.s3.amazonaws.com/media/PO-876_thumbnail_1518534511.jpg,Colliers,876,Montes Urales 750,/oficina-en-renta/montes-urales-750-ciudad-de-mexico-cdmx/16349/,,268.0,28.0,USD,,,5,Ciudad de México,True,False,0,True,False,Ciudad de mexico
269,16367,SO-16367,https://solili.s3.amazonaws.com/media/PO-1132_thumbnail_1518462101.jpg,Cushman & Wakefield,1132,Masaryk 8,/oficina-en-renta/masaryk-8-ciudad-de-mexico-cdmx/16367/,,1150.0,19.0,USD,,,4,Ciudad de México,True,False,0,True,False,Ciudad de mexico
270,16368,SO-16368,https://solili.s3.amazonaws.com/media/PO-1132_thumbnail_1518462101.jpg,Cushman & Wakefield,1132,Masaryk 8,/oficina-en-renta/masaryk-8-ciudad-de-mexico-cdmx/16368/,,1150.0,19.0,USD,,,5,Ciudad de México,True,False,0,True,False,Ciudad de mexico
271,16369,SO-16369,https://solili.s3.amazonaws.com/media/PO-1132_thumbnail_1518462101.jpg,Cushman & Wakefield,1132,Masaryk 8,/oficina-en-renta/masaryk-8-ciudad-de-mexico-cdmx/16369/,,208.0,19.0,USD,,,7,Ciudad de México,True,False,0,True,False,Ciudad de mexico
272,16370,SO-16370,https://solili.s3.amazonaws.com/media/PO-1132_thumbnail_1518462101.jpg,Cushman & Wakefield,1132,Masaryk 8,/oficina-en-renta/masaryk-8-ciudad-de-mexico-cdmx/16370/,,535.0,19.0,USD,,,PH,Ciudad de México,True,False,0,True,False,Ciudad de mexico
273,16371,SO-16371,https://solili.s3.amazonaws.com/media/PO-6181469223218_thumbnail.jpg,Cushman & Wakefield,618,Torre Arcos Bosques II - Torre 2,/oficina-en-renta/torre-arcos-bosques-ii-torre-2-ciudad-de-mexico-cdmx/16371/,,868.0,30.0,USD,,,9,Ciudad de México,True,False,0,True,False,Ciudad de mexico
274,16372,SO-16372,https://solili.s3.amazonaws.com/media/PO-6181469223218_thumbnail.jpg,Cushman & Wakefield,618,Torre Arcos Bosques II - Torre 2,/oficina-en-renta/torre-arcos-bosques-ii-torre-2-ciudad-de-mexico-cdmx/16372/,,868.0,30.0,USD,,,10,Ciudad de México,True,False,0,True,False,Ciudad de mexico
275,16373,SO-16373,https://solili.s3.amazonaws.com/media/PO-6181469223218_thumbnail.jpg,Cushman & Wakefield,618,Torre Arcos Bosques II - Torre 2,/oficina-en-renta/torre-arcos-bosques-ii-torre-2-ciudad-de-mexico-cdmx/16373/,,868.0,30.5,USD,,,11,Ciudad de México,True,False,0,True,False,Ciudad de mexico
276,16374,SO-16374,https://solili.s3.amazonaws.com/media/PO-6181469223218_thumbnail.jpg,Cushman & Wakefield,618,Torre Arcos Bosques II - Torre 2,/oficina-en-renta/torre-arcos-bosques-ii-torre-2-ciudad-de-mexico-cdmx/16374/,,868.0,30.0,USD,,,12,Ciudad de México,True,False,0,True,False,Ciudad de mexico
277,16375,SO-16375,https://solili.s3.amazonaws.com/media/PO-6181469223218_thumbnail.jpg,Cushman & Wakefield,618,Torre Arcos Bosques II - Torre 2,/oficina-en-renta/torre-arcos-bosques-ii-torre-2-ciudad-de-mexico-cdmx/16375/,,868.0,31.0,USD,,,14,Ciudad de México,True,False,0,True,False,Ciudad de mexico
278,16376,SO-16376,https://solili.s3.amazonaws.com/media/PO-6181469223218_thumbnail.jpg,Cushman & Wakefield,618,Torre Arcos Bosques II - Torre 2,/oficina-en-renta/torre-arcos-bosques-ii-torre-2-ciudad-de-mexico-cdmx/16376/,,3093.0,31.0,USD,,,15,Ciudad de México,True,False,0,True,False,Ciudad de mexico
279,16377,SO-16377,https://solili.s3.amazonaws.com/media/PO-6181469223218_thumbnail.jpg,Cushman & Wakefield,618,Torre Arcos Bosques II - Torre 2,/oficina-en-renta/torre-arcos-bosques-ii-torre-2-ciudad-de-mexico-cdmx/16377/,,3093.0,31.5,USD,,,16,Ciudad de México,True,False,0,True,False,Ciudad de mexico
280,16478,SO-16478,https://solili.s3.amazonaws.com/media/PO-632_thumbnail_1556812895.jpg,Hines,632,Corporativo Terret Torre Norte,/oficina-en-renta/corporativo-terret-torre-norte-ciudad-de-mexico-cdmx/16478/,351.0,872.0,27.0,USD,,,1,Ciudad de México,True,False,0,True,False,Ciudad de mexico
281,16553,SO-16553,https://solili.s3.amazonaws.com/media/PO-4549_thumbnail_1576871228.jpg,Cushman & Wakefield,4549,Prolongación Paseo de la Reforma 700,/oficina-en-renta/prolongacion-paseo-de-la-reforma-700-ciudad-de-mexico-cdmx/16553/,,893.0,16.0,USD,,,Sotano,Ciudad de México,True,False,0,True,False,Ciudad de mexico
282,16554,SO-16554,https://solili.s3.amazonaws.com/media/PO-4549_thumbnail_1576871228.jpg,Cushman & Wakefield,4549,Prolongación Paseo de la Reforma 700,/oficina-en-renta/prolongacion-paseo-de-la-reforma-700-ciudad-de-mexico-cdmx/16554/,,3502.0,16.0,USD,,,1,Ciudad de México,True,False,0,True,False,Ciudad de mexico
283,16734,SO-16734,https://solili.s3.amazonaws.com/media/PO-565_thumbnail_1568917040.jpg,Colliers,565,Chapultepec Uno R509,/oficina-en-renta/chapultepec-uno-r509-ciudad-de-mexico-cdmx/16734/,,154.6,32.0,USD,,,15,Ciudad de México,True,False,0,True,False,Ciudad de mexico
284,16735,SO-16735,https://solili.s3.amazonaws.com/media/PO-565_thumbnail_1568917040.jpg,Colliers,565,Chapultepec Uno R509,/oficina-en-renta/chapultepec-uno-r509-ciudad-de-mexico-cdmx/16735/,250.0,260.51,34.0,USD,,USD,34,Ciudad de México,True,False,0,True,False,Ciudad de mexico
285,16736,SO-16736,https://solili.s3.amazonaws.com/media/PO-565_thumbnail_1568917040.jpg,Colliers,565,Chapultepec Uno R509,/oficina-en-renta/chapultepec-uno-r509-ciudad-de-mexico-cdmx/16736/,250.0,318.28,34.0,USD,,USD,34,Ciudad de México,True,False,0,True,False,Ciudad de mexico
286,16738,SO-16738,https://solili.s3.amazonaws.com/media/PO-2409_thumbnail_1513886449.jpg,Colliers,2409,Torre Liberty,/oficina-en-renta/torre-liberty-ciudad-de-mexico-cdmx/16738/,,260.0,461.53,MXN,,,1,Ciudad de México,True,False,0,True,False,Ciudad de mexico
287,16752,SO-16752,https://solili.s3.amazonaws.com/media/PO-615_thumbnail_1513182506.jpg,Colliers,615,Espacio Santa Fe,/oficina-en-renta/espacio-santa-fe-ciudad-de-mexico-cdmx/16752/,,220.0,350.0,MXN,,,23,Ciudad de México,True,False,0,True,False,Ciudad de mexico
288,16762,SO-16762,https://solili.s3.amazonaws.com/media/PO-569.21467135021_thumbnail.jpg,Reichmann International,569,Torre Mayor,/oficina-en-renta/torre-mayor-ciudad-de-mexico-cdmx/16762/,,613.0,,USD,,,42,Ciudad de México,True,False,0,True,False,Ciudad de mexico
289,16763,SO-16763,https://solili.s3.amazonaws.com/media/PO-2551_thumbnail_1518057331.jpg,Cushman & Wakefield,2551,Grupo Radiocentro,/oficina-en-renta/grupo-radiocentro-ciudad-de-mexico-cdmx/16763/,,846.0,14.5,USD,2500.0,USD,6,Ciudad de México,True,False,0,True,False,Ciudad de mexico
290,16764,SO-16764,https://solili.s3.amazonaws.com/media/PO-2551_thumbnail_1518057331.jpg,Cushman & Wakefield,2551,Grupo Radiocentro,/oficina-en-renta/grupo-radiocentro-ciudad-de-mexico-cdmx/16764/,,846.0,14.5,USD,2500.0,USD,7,Ciudad de México,True,False,0,True,False,Ciudad de mexico
291,16765,SO-16765,https://solili.s3.amazonaws.com/media/PO-2551_thumbnail_1518057331.jpg,Cushman & Wakefield,2551,Grupo Radiocentro,/oficina-en-renta/grupo-radiocentro-ciudad-de-mexico-cdmx/16765/,,846.0,14.5,USD,2500.0,USD,8,Ciudad de México,True,False,0,True,False,Ciudad de mexico
292,16766,SO-16766,https://solili.s3.amazonaws.com/media/PO-2551_thumbnail_1518057331.jpg,Cushman & Wakefield,2551,Grupo Radiocentro,/oficina-en-renta/grupo-radiocentro-ciudad-de-mexico-cdmx/16766/,,846.0,14.5,USD,2500.0,USD,9,Ciudad de México,True,False,0,True,False,Ciudad de mexico
293,16767,SO-16767,https://solili.s3.amazonaws.com/media/PO-2551_thumbnail_1518057331.jpg,Cushman & Wakefield,2551,Grupo Radiocentro,/oficina-en-renta/grupo-radiocentro-ciudad-de-mexico-cdmx/16767/,,846.0,14.5,USD,2500.0,USD,10,Ciudad de México,True,False,0,True,False,Ciudad de mexico
294,16866,SO-16866,https://solili.s3.amazonaws.com/media/PO-893.21467299201_thumbnail.jpg,Cushman & Wakefield,893,Corporativo Santa Fe 2000,/oficina-en-renta/corporativo-santa-fe-2000-ciudad-de-mexico-cdmx/16866/,200.0,1725.0,19.5,USD,,,3,Ciudad de México,True,False,0,True,False,Ciudad de mexico
295,16958,SO-16958,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16958/,,773.95,22.5,USD,,,1,Ciudad de México,True,False,0,True,False,Ciudad de mexico
296,16959,SO-16959,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16959/,,898.74,22.5,USD,,,2,Ciudad de México,True,False,0,True,False,Ciudad de mexico
297,16960,SO-16960,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16960/,,1744.81,22.5,USD,,,3,Ciudad de México,True,False,0,True,False,Ciudad de mexico
298,16961,SO-16961,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16961/,,1744.95,22.5,USD,,,4,Ciudad de México,True,False,0,True,False,Ciudad de mexico
299,16962,SO-16962,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16962/,,1745.07,22.5,USD,,,5,Ciudad de México,True,False,0,True,False,Ciudad de mexico
300,16963,SO-16963,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16963/,,1746.23,22.5,USD,,,6,Ciudad de México,True,False,0,True,False,Ciudad de mexico
301,16964,SO-16964,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16964/,,1746.16,22.5,USD,,,7,Ciudad de México,True,False,0,True,False,Ciudad de mexico
302,16965,SO-16965,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16965/,,1747.13,22.5,USD,,,8,Ciudad de México,True,False,0,True,False,Ciudad de mexico
303,16966,SO-16966,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16966/,,1747.89,22.5,USD,,,9,Ciudad de México,True,False,0,True,False,Ciudad de mexico
304,16967,SO-16967,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16967/,,1748.01,22.5,USD,,,10,Ciudad de México,True,False,0,True,False,Ciudad de mexico
305,16968,SO-16968,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16968/,,1748.12,22.5,USD,,,11,Ciudad de México,True,False,0,True,False,Ciudad de mexico
306,16969,SO-16969,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16969/,,1748.53,22.5,USD,,,12,Ciudad de México,True,False,0,True,False,Ciudad de mexico
307,16970,SO-16970,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16970/,,1748.61,22.5,USD,,,14,Ciudad de México,True,False,0,True,False,Ciudad de mexico
308,16971,SO-16971,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16971/,,1731.47,22.5,USD,,,15,Ciudad de México,True,False,0,True,False,Ciudad de mexico
309,16972,SC-16972,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16972/,,27.08,27.0,USD,,,PB,Ciudad de México,True,False,0,True,False,Ciudad de mexico
310,16974,SC-16974,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16974/,,223.56,27.5,USD,,,PB,Ciudad de México,True,False,0,True,False,Ciudad de mexico
311,16975,SC-16975,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16975/,,27.18,27.0,USD,,,PB,Ciudad de México,True,False,0,True,False,Ciudad de mexico
312,16976,SC-16976,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16976/,,25.37,27.0,USD,,,PB,Ciudad de México,True,False,0,True,False,Ciudad de mexico
313,16977,SC-16977,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16977/,,42.98,27.0,USD,,,PB,Ciudad de México,True,False,0,True,False,Ciudad de mexico
314,16978,SC-16978,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16978/,,47.37,27.0,USD,,,PB,Ciudad de México,True,False,0,True,False,Ciudad de mexico
315,16979,SC-16979,https://solili.s3.amazonaws.com/media/PO-1922_thumbnail_1583425931.jpg,Helfon Arquitectos,1922,Corporativo Vertice,/oficina-en-renta/corporativo-vertice-ciudad-de-mexico-cdmx/16979/,,25.37,27.0,USD,,,PB,Ciudad de México,True,False,0,True,False,Ciudad de mexico
316,17017,SO-17017,https://solili.s3.amazonaws.com/media/PO-2583_thumbnail_1560984804.jpg,Cushman & Wakefield,2583,Torre M49,/oficina-en-renta/torre-m49-ciudad-de-mexico-cdmx/17017/,,196.0,17.0,USD,,,PB,Ciudad de México,True,False,0,True,False,Ciudad de mexico
317,17018,SO-17018,https://solili.s3.amazonaws.com/media/PO-2583_thumbnail_1560984804.jpg,Cushman & Wakefield,2583,Torre M49,/oficina-en-renta/torre-m49-ciudad-de-mexico-cdmx/17018/,,382.0,17.0,USD,,,8,Ciudad de México,True,False,0,True,False,Ciudad de mexico
318,17019,SO-17019,https://solili.s3.amazonaws.com/media/PO-2583_thumbnail_1560984804.jpg,Cushman & Wakefield,2583,Torre M49,/oficina-en-renta/torre-m49-ciudad-de-mexico-cdmx/17019/,,1211.0,17.0,USD,,,9,Ciudad de México,True,False,0,True,False,Ciudad de mexico
319,17020,SO-17020,https://solili.s3.amazonaws.com/media/PO-2583_thumbnail_1560984804.jpg,Cushman & Wakefield,2583,Torre M49,/oficina-en-renta/torre-m49-ciudad-de-mexico-cdmx/17020/,,1068.0,17.0,USD,,,10,Ciudad de México,True,False,0,True,False,Ciudad de mexico
320,17021,SO-17021,https://solili.s3.amazonaws.com/media/PO-2583_thumbnail_1560984804.jpg,Cushman & Wakefield,2583,Torre M49,/oficina-en-renta/torre-m49-ciudad-de-mexico-cdmx/17021/,,832.0,17.0,USD,,,11,Ciudad de México,True,False,0,True,False,Ciudad de mexico
321,17022,SO-17022,https://solili.s3.amazonaws.com/media/PO-2583_thumbnail_1560984804.jpg,Cushman & Wakefield,2583,Torre M49,/oficina-en-renta/torre-m49-ciudad-de-mexico-cdmx/17022/,,792.0,17.0,USD,,,12,Ciudad de México,True,False,0,True,False,Ciudad de mexico
322,17023,SO-17023,https://solili.s3.amazonaws.com/media/PO-2583_thumbnail_1560984804.jpg,Cushman & Wakefield,2583,Torre M49,/oficina-en-renta/torre-m49-ciudad-de-mexico-cdmx/17023/,,794.0,17.0,USD,,,15,Ciudad de México,True,False,0,True,False,Ciudad de mexico
323,17024,SO-17024,https://solili.s3.amazonaws.com/media/PO-2583_thumbnail_1560984804.jpg,Cushman & Wakefield,2583,Torre M49,/oficina-en-renta/torre-m49-ciudad-de-mexico-cdmx/17024/,,786.0,17.0,USD,,,16,Ciudad de México,True,False,0,True,False,Ciudad de mexico
324,17040,SO-17040,https://solili.s3.amazonaws.com/media/PO-5541469223692_thumbnail.jpg,Cushman & Wakefield,554,Torre Arcos Bosques I,/oficina-en-renta/torre-arcos-bosques-i-ciudad-de-mexico-cdmx/17040/,,914.0,29.0,USD,,,17,Ciudad de México,True,False,0,True,False,Ciudad de mexico
325,17077,SO-17077,https://solili.s3.amazonaws.com/media/PO-569.21467135021_thumbnail.jpg,Reichmann International,569,Torre Mayor,/oficina-en-renta/torre-mayor-ciudad-de-mexico-cdmx/17077/,,439.0,,USD,,,42,Ciudad de México,True,False,0,True,False,Ciudad de mexico
326,17222,SO-17222,https://solili.s3.amazonaws.com/media/PO-4604_thumbnail_1614965249.jpg,Cushman & Wakefield,4604,Schiller 148,/oficina-en-renta/schiller-148-ciudad-de-mexico-cdmx/17222/,,102.0,345.68,MXN,,,Mezzanine,Ciudad de México,True,False,0,True,False,Ciudad de mexico
327,17223,SO-17223,https://solili.s3.amazonaws.com/media/PO-4604_thumbnail_1614965249.jpg,Cushman & Wakefield,4604,Schiller 148,/oficina-en-renta/schiller-148-ciudad-de-mexico-cdmx/17223/,,128.0,345.68,MXN,,,1,Ciudad de México,True,False,0,True,False,Ciudad de mexico
328,17224,SO-17224,https://solili.s3.amazonaws.com/media/PO-4604_thumbnail_1614965249.jpg,Cushman & Wakefield,4604,Schiller 148,/oficina-en-renta/schiller-148-ciudad-de-mexico-cdmx/17224/,,128.0,345.68,MXN,,,2,Ciudad de México,True,False,0,True,False,Ciudad de mexico
329,17225,SO-17225,https://solili.s3.amazonaws.com/media/PO-4604_thumbnail_1614965249.jpg,Cushman & Wakefield,4604,Schiller 148,/oficina-en-renta/schiller-148-ciudad-de-mexico-cdmx/17225/,,128.0,345.68,MXN,,,3,Ciudad de México,True,False,0,True,False,Ciudad de mexico
330,17226,SO-17226,https://solili.s3.amazonaws.com/media/PO-4604_thumbnail_1614965249.jpg,Cushman & Wakefield,4604,Schiller 148,/oficina-en-renta/schiller-148-ciudad-de-mexico-cdmx/17226/,,128.0,345.68,MXN,,,4,Ciudad de México,True,False,0,True,False,Ciudad de mexico
331,17227,SO-17227,https://solili.s3.amazonaws.com/media/PO-4604_thumbnail_1614965249.jpg,Cushman & Wakefield,4604,Schiller 148,/oficina-en-renta/schiller-148-ciudad-de-mexico-cdmx/17227/,,128.0,345.68,MXN,,,5,Ciudad de México,True,False,0,True,False,Ciudad de mexico
332,17357,SO-17357,https://solili.s3.amazonaws.com/media/PO-656_thumbnail_1566845268.jpg,Cushman & Wakefield,656,ALEPH San Ángel,/oficina-en-renta/aleph-san-angel-ciudad-de-mexico-cdmx/17357/,,803.0,24.0,USD,,USD,16,Ciudad de México,True,False,0,True,False,Ciudad de mexico
333,17375,SO-17375,https://solili.s3.amazonaws.com/media/PO-838.21468016769_thumbnail.jpg,Hines,838,Torre de los Parques,/oficina-en-renta/torre-de-los-parques-ciudad-de-mexico-cdmx/17375/,335.0,356.0,24.0,USD,,,16,Ciudad de México,True,False,0,True,False,Ciudad de mexico
334,17376,SO-17376,https://solili.s3.amazonaws.com/media/PO-1377_thumbnail_1557771743.jpg,Hines,1377,Torre Índigo,/oficina-en-renta/torre-indigo-ciudad-de-mexico-cdmx/17376/,434.0,434.0,20.0,USD,,,14,Ciudad de México,True,False,0,True,False,Ciudad de mexico
335,17432,SO-17432,https://solili.s3.amazonaws.com/media/PO-648_thumbnail_1615396526.jpg,Cushman & Wakefield,648,Downtown Insurgentes,/oficina-en-venta/insurgentes-700-ciudad-de-mexico-cdmx/17432/,,1094.0,21.0,USD,3900.0,USD,1,Ciudad de México,True,False,0,True,True,Ciudad de mexico
